BNBADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1672675200000,970.8737864078,965.2509652510,970.8737864078,967.1179883946,,1672689599999,,,,,1672675200000,22.0604456210,22.0070422535,22.1582096167,22.0070422535,,1672689599999,,,,,1672675200000,1,1,1,1,,1672689599999,,,,,1672675200000,0.0147610000,0.0147760000,0.0147230000,0.0147370000,2258.4150000000,1672689599999,33.3062287000,3646,1067.8640000000,15.7496668100,1672675200000,,,,,,1672689599999,,,,,1672675200000,54.8546352167,54.4365813827,54.8847420417,54.6448087432,,1672689599999,,,,,1672675200000,0.2026000000,0.2028000000,0.2021000000,0.2024000000,370.7700000000,1672689599999,75.0673450000,739,129.3650000000,26.2051244000,1672675200000,43.2525951557,42.9553264605,43.4782608696,42.9553264605,,1672689599999,,,,,1672675200000,3.2873109796,3.2776138971,3.3123550845,3.2905561040,,1672689599999,,,,,1672675200000,314.7623544224,313.9717425432,315.9557661927,314.3665513989,,1672689599999,,,,,1672675200000,1505.1173991571,1457.0887367041,1507.8407720145,1484.7809948033,,1672689599999,,,,,1672675200000,4466.2795891023,4448.3985765125,4466.2795891023,4456.3279857398,,1672689599999,,,,,1672675200000,247.0000000000,247.2000000000,246.1000000000,246.6000000000,14549.6300000000,1672689599999,3587667.2566000000,14243,6206.6210000000,1530402.1262999999,1672675200000,3363.6057854020,3330.0033300033,3363.6057854020,3332.2225924692,,1672689599999,,,,,1672675200000,704.2253521127,694.9270326616,706.2146892655,702.2471910112,,1672689599999,,,,
1672689600000,966.1835748792,965.2509652510,971.8172983479,968.9922480620,,1672703999999,,,,,1672689600000,22.0458553792,21.9780219780,22.2172850478,21.9780219780,,1672703999999,,,,,1672689600000,1,1,1,1,,1672703999999,,,,,1672689600000,0.0147380000,0.0147880000,0.0147100000,0.0147130000,2889.3200000000,1672703999999,42.6226427400,3977,1226.6920000000,18.1001335600,1672689600000,,,,,,1672703999999,,,,,1672689600000,54.6149645003,54.5256270447,54.9450549451,54.6149645003,,1672703999999,,,,,1672689600000,0.2022000000,0.2033000000,0.2021000000,0.2021000000,555.9790000000,1672703999999,112.6973867000,883,288.6380000000,58.5371175000,1672689600000,43.1034482759,43.0477830392,43.2713111207,43.1406384814,,1672703999999,,,,,1672689600000,3.2916392363,3.2711808963,3.3014196104,3.2786885246,,1672703999999,,,,,1672689600000,314.5643284052,313.5779241141,315.6565656566,314.1690229343,,1672703999999,,,,,1672689600000,1485.2220406951,1465.2014652015,1492.0919128618,1477.9781259237,,1672703999999,,,,,1672689600000,4456.3279857398,4442.4700133274,4472.2719141324,4446.4206313917,,1672703999999,,,,,1672689600000,246.7000000000,247.8000000000,245.2000000000,245.2000000000,19445.5680000000,1672703999999,4797114.7008999996,14346,9270.8270000000,2287153.2736000000,1672689600000,3344.4816053512,3317.8500331785,3344.4816053512,3326.6799733866,,1672703999999,,,,,1672689600000,701.2622720898,696.8641114983,708.2152974504,704.2253521127,,1672703999999,,,,
1672704000000,966.1835748792,965.2509652510,973.7098344693,971.8172983479,,1672718399999,,,,,1672704000000,21.9731927049,21.9683655536,22.1680336954,22.0848056537,,1672718399999,,,,,1672704000000,1,1,1,1,,1672718399999,,,,,1672704000000,0.0147130000,0.0147370000,0.0146960000,0.0147300000,3225.9000000000,1672718399999,47.4856835500,4029,1356.8220000000,19.9762723100,1672704000000,,,,,,1672718399999,,,,,1672704000000,54.6448087432,54.5553737043,54.7945205479,54.7345374932,,1672718399999,,,,,1672704000000,0.2020000000,0.2024000000,0.2019000000,0.2022000000,424.1370000000,1672718399999,85.7558514000,528,237.2200000000,47.9777766000,1672704000000,42.9922613929,42.9922613929,43.3651344319,43.2152117545,,1672718399999,,,,,1672704000000,3.2819166393,3.2425421530,3.2927230820,3.2530904359,,1672718399999,,,,,1672704000000,314.0703517588,313.5779241141,315.7562361857,314.3665513989,,1672718399999,,,,,1672704000000,1477.7597162701,1471.8869590815,1516.5301789506,1487.4312063067,,1672718399999,,,,,1672704000000,4446.4206313917,4436.5572315883,4462.2936189201,4448.3985765125,,1672718399999,,,,,1672704000000,245.3000000000,246.2000000000,244.5000000000,245.8000000000,15858.3860000000,1672718399999,3891398.9992999998,12979,6881.9990000000,1689252.2938000001,1672704000000,3338.8981636060,3315.6498673740,3338.8981636060,3333.3333333333,,1672718399999,,,,,1672704000000,704.2253521127,704.2253521127,718.3908045977,716.8458781362,,1672718399999,,,,
1672718400000,970.8737864078,968.0542110358,972.7626459144,971.8172983479,,1672732799999,,,,,1672718400000,22.0701831825,21.7344055640,22.0701831825,21.8435998253,,1672732799999,,,,,1672718400000,1,1,1,1,,1672732799999,,,,,1672718400000,0.0147300000,0.0147430000,0.0147020000,0.0147210000,2339.6030000000,1672732799999,34.4491499600,3289,1211.6910000000,17.8418272700,1672718400000,,,,,,1672732799999,,,,,1672718400000,54.7645125958,54.3773790103,54.7645125958,54.5553737043,,1672732799999,,,,,1672718400000,0.2022000000,0.2027000000,0.2019000000,0.2025000000,431.2960000000,1672732799999,87.2369658000,580,215.4840000000,43.6059045000,1672718400000,43.1778929188,43.1406384814,43.2900432900,43.2900432900,,1672732799999,,,,,1672718400000,3.2488628980,3.2278889606,3.2637075718,3.2393909945,,1672732799999,,,,,1672718400000,314.3665513989,313.1850923896,315.0598613737,314.0703517588,,1672732799999,,,,,1672718400000,1486.9888475836,1391.7884481559,1489.2032762472,1400.5602240896,,1672732799999,,,,,1672718400000,4448.3985765125,4434.5898004435,4452.3597506679,4442.4700133274,,1672732799999,,,,,1672718400000,245.9000000000,247.0000000000,245.2000000000,246.3000000000,15564.2180000000,1672732799999,3831375.3133000000,13575,7738.5930000000,1905590.4968000001,1672718400000,3333.3333333333,3321.1557622052,3338.8981636060,3326.6799733866,,1672732799999,,,,,1672718400000,715.8196134574,701.2622720898,717.8750897344,705.2186177715,,1672732799999,,,,
1672732800000,971.8172983479,963.3911368015,974.6588693957,968.9922480620,,1672747199999,,,,,1672732800000,21.8054949847,21.6450216450,21.9828533744,21.7722621380,,1672747199999,,,,,1672732800000,1,1,1,1,,1672747199999,,,,,1672732800000,0.0147230000,0.0147320000,0.0146600000,0.0146920000,3166.3820000000,1672747199999,46.5533657900,4656,1449.4530000000,21.3120153400,1672732800000,,,,,,1672747199999,,,,,1672732800000,54.5553737043,54.1418516513,54.7045951860,54.4069640914,,1672747199999,,,,,1672732800000,0.2025000000,0.2026000000,0.2017000000,0.2022000000,751.1640000000,1672747199999,151.8814412000,909,293.2870000000,59.3250930000,1672732800000,43.5350457118,43.2338953740,43.5540069686,43.3839479393,,1672747199999,,,,,1672732800000,3.2383419689,3.2372936225,3.2669062398,3.2615786040,,1672747199999,,,,,1672732800000,314.0703517588,313.2832080201,314.9606299213,314.9606299213,,1672747199999,,,,,1672732800000,1401.1489421325,1393.3398355859,1426.7370523612,1411.4326040932,,1672747199999,,,,,1672732800000,4444.4444444444,4422.8217602831,4450.3782821540,4442.4700133274,,1672747199999,,,,,1672732800000,246.2000000000,246.6000000000,245.3000000000,245.6000000000,25936.6760000000,1672747199999,6377539.2932000002,16407,13618.7450000000,3349221.8517000000,1672732800000,3336.6700033367,3312.3550844651,3342.2459893048,3321.1557622052,,1672747199999,,,,,1672732800000,705.7163020466,705.2186177715,715.8196134574,714.2857142857,,1672747199999,,,,
1672747200000,967.1179883946,963.3911368015,968.9922480620,967.1179883946,,1672761599999,,,,,1672747200000,21.7627856366,21.5053763441,21.7959895379,21.5192597375,,1672761599999,,,,,1672747200000,1,1,1,1,,1672761599999,,,,,1672747200000,0.0146910000,0.0147340000,0.0146610000,0.0147160000,4937.9250000000,1672761599999,72.5501204100,5446,2562.4300000000,37.6545113200,1672747200000,,,,,,1672761599999,,,,,1672747200000,54.3183052689,54.1418516513,54.5256270447,54.3773790103,,1672761599999,,,,,1672747200000,0.2021000000,0.2028000000,0.2015000000,0.2025000000,876.4380000000,1672761599999,177.1166385000,1092,426.7130000000,86.3013606000,1672747200000,43.2900432900,43.1220353601,43.7254044600,43.6681222707,,1672761599999,,,,,1672747200000,3.2562683165,3.2520325203,3.3444816054,3.2883919763,,1672761599999,,,,,1672747200000,314.8614609572,313.2832080201,315.0598613737,314.6633102580,,1672761599999,,,,,1672747200000,1411.4326040932,1250.0000000000,1417.0327334561,1274.2099898063,,1672761599999,,,,,1672747200000,4442.4700133274,4422.8217602831,4442.4700133274,4434.5898004435,,1672761599999,,,,,1672747200000,245.6000000000,246.4000000000,244.4000000000,245.5000000000,29962.7700000000,1672761599999,7353144.0930000003,24030,14514.3060000000,3562695.2700000000,1672747200000,3314.5508783560,3309.0668431502,3350.0837520938,3332.2225924692,,1672761599999,,,,,1672747200000,713.2667617689,707.7140835103,718.9072609633,715.3075822604,,1672761599999,,,,
1672761600000,968.0542110358,968.0542110358,980.3921568627,977.5171065494,,1672775999999,,,,,1672761600000,21.5146299484,21.2494687633,21.7722621380,21.6919739696,,1672775999999,,,,,1672761600000,1,1,1,1,,1672775999999,,,,,1672761600000,0.0147160000,0.0147570000,0.0147160000,0.0147390000,2944.5260000000,1672775999999,43.3859765300,4791,1278.6530000000,18.8414291700,1672761600000,,,,,,1672775999999,,,,,1672761600000,54.4069640914,54.3183052689,54.6746856206,54.3773790103,,1672775999999,,,,,1672761600000,0.2026000000,0.2032000000,0.2025000000,0.2028000000,565.3060000000,1672775999999,114.6752223000,916,307.6780000000,62.4340224000,1672761600000,43.6681222707,43.5350457118,43.9753737907,43.9367311072,,1672775999999,,,,,1672761600000,3.2873109796,3.2258064516,3.2948929160,3.2637075718,,1672775999999,,,,,1672761600000,314.5643284052,314.4654088050,317.6620076239,316.6561114630,,1672775999999,,,,,1672761600000,1274.0476493821,1200.4801920768,1308.0444735121,1286.6700977869,,1672775999999,,,,,1672761600000,4434.5898004435,4418.9129474149,4448.3985765125,4442.4700133274,,1672775999999,,,,,1672761600000,245.5000000000,246.0000000000,244.5000000000,245.4000000000,17889.1770000000,1672775999999,4385746.8909000000,18341,7862.6480000000,1927886.4151999999,1672761600000,3348.9618218352,3332.2225924692,3355.7046979866,3353.4540576794,,1672775999999,,,,,1672761600000,714.7962830593,710.2272727273,717.3601147776,710.2272727273,,1672775999999,,,,
1672776000000,978.4735812133,972.7626459144,980.3921568627,972.7626459144,,1672790399999,,,,,1672776000000,21.6872695728,21.6076058773,21.7249619813,21.6076058773,,1672790399999,,,,,1672776000000,1,1,1,1,,1672790399999,,,,,1672776000000,0.0147390000,0.0147660000,0.0146890000,0.0147590000,3477.1410000000,1672790399999,51.2503520400,4565,1411.2590000000,20.8079467300,1672776000000,,,,,,1672790399999,,,,,1672776000000,54.3773790103,54.2593597396,54.5553737043,54.4069640914,,1672790399999,,,,,1672776000000,0.2029000000,0.2031000000,0.2024000000,0.2025000000,574.1570000000,1672790399999,116.3950318000,706,285.4760000000,57.8961444000,1672776000000,43.7828371278,43.5161009574,43.9753737907,43.8020148927,,1672790399999,,,,,1672776000000,3.2637075718,3.2414910859,3.2690421706,3.2530904359,,1672790399999,,,,,1672776000000,316.4556962025,315.1591553735,317.2588832487,315.3579312520,,1672790399999,,,,,1672776000000,1285.5122766422,1236.7054167697,1285.6775520699,1246.8827930175,,1672790399999,,,,,1672776000000,4444.4444444444,4442.4700133274,4498.4255510571,4490.3457566233,,1672790399999,,,,,1672776000000,245.3000000000,246.3000000000,245.2000000000,246.1000000000,9848.7640000000,1672790399999,2420268.9426000002,12988,5294.0430000000,1301162.6157000000,1672776000000,3345.6005352961,3331.1125916056,3350.0837520938,3346.7202141901,,1672790399999,,,,,1672776000000,710.7320540156,708.2152974504,717.3601147776,716.8458781362,,1672790399999,,,,
1672790400000,972.7626459144,959.6928982726,981.3542688911,971.8172983479,,1672804799999,,,,,1672790400000,21.6029379996,21.3356091316,21.9828533744,21.7391304348,,1672804799999,,,,,1672790400000,1,1,1,1,,1672804799999,,,,,1672790400000,0.0147590000,0.0153600000,0.0147390000,0.0152480000,19795.5220000000,1672804799999,298.1868530400,21507,11156.1410000000,167.9173740100,1672790400000,,,,,,1672804799999,,,,,1672790400000,54.3478260870,53.2197977648,55.4631170272,55.0055005501,,1672804799999,,,,,1672790400000,0.2026000000,0.2067000000,0.2001000000,0.2056000000,5867.0980000000,1672804799999,1195.7698108000,5236,3405.5470000000,694.9036174000,1672790400000,43.6871996505,43.1778929188,44.7427293065,44.4642063139,,1672804799999,,,,,1672790400000,3.2530904359,3.1959092362,3.3300033300,3.3178500332,,1672804799999,,,,,1672790400000,315.3579312520,308.3564600678,322.2687721560,320.6155819173,,1672804799999,,,,,1672790400000,1246.8827930175,1196.8880909635,1259.2872434202,1242.5447316103,,1672804799999,,,,,1672790400000,4490.3457566233,4472.2719141324,4653.3271288972,4638.2189239332,,1672804799999,,,,,1672790400000,246.2000000000,258.9000000000,245.6000000000,257.1000000000,132952.7860000000,1672804799999,33522951.1944000013,53254,72438.8070000000,18250336.9813000001,1672790400000,3342.2459893048,3334.4448149383,3480.6822137139,3466.2045060659,,1672804799999,,,,,1672790400000,716.8458781362,709.2198581560,739.0983000739,738.5524372230,,1672804799999,,,,
1672804800000,969.9321047527,960.6147934678,973.7098344693,960.6147934678,,1672819199999,,,,,1672804800000,21.7344055640,21.3401621852,21.8292949138,21.4316330904,,1672819199999,,,,,1672804800000,1,1,1,1,,1672819199999,,,,,1672804800000,0.0152500000,0.0152520000,0.0150560000,0.0151300000,7160.8270000000,1672819199999,108.4396704400,8089,3485.2730000000,52.7863274000,1672804800000,,,,,,1672819199999,,,,,1672804800000,55.0357732526,54.5256270447,55.0660792952,54.7345374932,,1672819199999,,,,,1672804800000,0.2055000000,0.2055000000,0.2032000000,0.2038000000,1141.7860000000,1672819199999,233.0894670000,1413,444.6880000000,90.6928118000,1672804800000,44.2477876106,43.7254044600,44.2477876106,43.9560439560,,1672819199999,,,,,1672804800000,3.3156498674,3.2992411745,3.3344448149,3.3288948069,,1672819199999,,,,,1672804800000,320.6155819173,316.2555344719,320.6155819173,317.0577045022,,1672819199999,,,,,1672804800000,1242.2360248447,1186.5211200759,1267.4271229404,1191.4690813773,,1672819199999,,,,,1672804800000,4638.2189239332,4580.8520384792,4638.2189239332,4597.7011494253,,1672819199999,,,,,1672804800000,257.2000000000,257.4000000000,253.8000000000,255.3000000000,38115.9690000000,1672819199999,9732380.4714000002,24661,17571.4210000000,4486706.9253000002,1672804800000,3450.6556245687,3405.9945504087,3450.6556245687,3436.4261168385,,1672819199999,,,,,1672804800000,737.4631268437,727.8020378457,737.4631268437,730.4601899196,,1672819199999,,,,
1672819200000,961.5384615385,954.1984732824,966.1835748792,965.2509652510,,1672833599999,,,,,1672819200000,21.4270409256,21.3720880530,21.7627856366,21.6403375893,,1672833599999,,,,,1672819200000,1,1,1,1,,1672833599999,,,,,1672819200000,0.0151270000,0.0151600000,0.0150900000,0.0151410000,4985.4890000000,1672833599999,75.4291277800,5511,2507.9390000000,37.9476660000,1672819200000,,,,,,1672833599999,,,,,1672819200000,54.7645125958,54.7345374932,55.0357732526,54.9148819330,,1672833599999,,,,,1672819200000,0.2038000000,0.2043000000,0.2032000000,0.2037000000,1278.5520000000,1672833599999,260.5777330000,1138,601.2950000000,122.5793147000,1672819200000,43.9174352218,43.3651344319,44.4049733570,44.2477876106,,1672833599999,,,,,1672819200000,3.3266799734,3.3189512114,3.3545790003,3.3456005353,,1672833599999,,,,,1672819200000,316.9572107765,316.7564143174,318.5727938834,318.0661577608,,1672833599999,,,,,1672819200000,1191.7530687642,1191.4690813773,1241.1567580985,1233.1976815884,,1672833599999,,,,,1672819200000,4593.4772622876,4591.3682277319,4633.9202965709,4618.9376443418,,1672833599999,,,,,1672819200000,255.2000000000,256.3000000000,254.0000000000,254.8000000000,34560.4910000000,1672833599999,8809582.6109999996,20361,17863.6990000000,4554744.2352999998,1672819200000,3425.8307639603,3424.6575342466,3457.8146611342,3445.8993797381,,1672833599999,,,,,1672819200000,729.9270072993,724.6376811594,733.1378299120,730.9941520468,,1672833599999,,,,
1672833600000,965.2509652510,952.3809523810,968.0542110358,958.7727708533,,1672847999999,,,,,1672833600000,21.6403375893,21.1729832733,21.6637781629,21.2179079143,,1672847999999,,,,,1672833600000,1,1,1,1,,1672847999999,,,,,1672833600000,0.0151410000,0.0152680000,0.0151350000,0.0152530000,6389.5200000000,1672847999999,97.0471245000,7974,3160.5950000000,48.0180556100,1672833600000,,,,,,1672847999999,,,,,1672833600000,55.0055005501,54.8847420417,55.3097345133,55.2181115406,,1672847999999,,,,,1672833600000,0.2036000000,0.2051000000,0.2033000000,0.2047000000,1111.7410000000,1672847999999,226.8552710000,1502,538.7310000000,109.9864225000,1672833600000,44.2086648983,43.4404865334,44.3655723159,44.3066016837,,1672847999999,,,,,1672833600000,3.3433634236,3.3422459893,3.3944331297,3.3738191633,,1672847999999,,,,,1672833600000,317.7629488402,316.8567807351,319.7953309882,318.4713375796,,1672847999999,,,,,1672833600000,1233.1976815884,1225.6403971075,1275.3475322025,1261.5112905261,,1672847999999,,,,,1672833600000,4621.0720887246,4621.0720887246,4681.6479400749,4670.7146193368,,1672847999999,,,,,1672833600000,254.9000000000,257.4000000000,254.1000000000,257.0000000000,37040.7490000000,1672847999999,9462678.0096000005,26700,20164.9570000000,5153019.0175999999,1672833600000,3445.8993797381,3436.4261168385,3465.0034650035,3455.4250172771,,1672847999999,,,,,1672833600000,730.9941520468,729.9270072993,741.8397626113,739.0983000739,,1672847999999,,,,
1672848000000,959.6928982726,956.9377990431,970.8737864078,968.9922480620,,1672862399999,,,,,1672848000000,21.2404418012,21.1595429539,21.6169476870,21.2314225053,,1672862399999,,,,,1672848000000,1,1,1,1,,1672862399999,,,,,1672848000000,0.0152540000,0.0154260000,0.0152170000,0.0153090000,14764.1060000000,1672862399999,226.5624642200,16062,8085.6830000000,124.1141712700,1672848000000,,,,,,1672862399999,,,,,1672848000000,55.2486187845,55.0055005501,55.9910414334,55.8035714286,,1672862399999,,,,,1672848000000,0.2046000000,0.2072000000,0.2044000000,0.2056000000,3808.7230000000,1672862399999,784.7650727000,3328,2219.2030000000,457.4847344000,1672848000000,44.1306266549,44.1306266549,44.7627573859,44.7027268663,,1672862399999,,,,,1672848000000,3.3715441672,3.3715441672,3.4542314335,3.4317089911,,1672862399999,,,,,1672848000000,318.4713375796,318.3699458771,322.2687721560,320.5128205128,,1672862399999,,,,,1672848000000,1261.3521695257,1238.2367508668,1284.6865364851,1275.9984688018,,1672862399999,,,,,1672848000000,4675.0818139317,4664.1791044776,4743.8330170778,4712.5353440151,,1672862399999,,,,,1672848000000,257.1000000000,261.0000000000,256.0000000000,257.8000000000,96465.0660000000,1672862399999,24980235.6308000013,48773,49282.4890000000,12765667.1357000005,1672848000000,3463.8032559751,3459.0107229332,3528.5815102329,3502.6269702277,,1672862399999,,,,,1672848000000,739.6449704142,738.0073800738,752.4454477050,742.9420505201,,1672862399999,,,,
1672862400000,968.9922480620,965.2509652510,972.7626459144,967.1179883946,,1672876799999,,,,,1672862400000,21.2539851222,21.2449543233,21.5053763441,21.4316330904,,1672876799999,,,,,1672862400000,1,1,1,1,,1672876799999,,,,,1672862400000,0.0153090000,0.0153940000,0.0151960000,0.0153650000,5165.9450000000,1672876799999,78.9940382700,8623,2786.1950000000,42.6084850600,1672862400000,,,,,,1672876799999,,,,,1672862400000,55.8035714286,55.4938956715,55.9910414334,55.9910414334,,1672876799999,,,,,1672862400000,0.2055000000,0.2064000000,0.2041000000,0.2060000000,1187.4840000000,1672876799999,243.6746740000,1289,491.6640000000,100.9933800000,1672862400000,44.6428571429,44.6229361892,44.8631673396,44.6428571429,,1672876799999,,,,,1672862400000,3.4293552812,3.4234851078,3.4411562285,3.4317089911,,1672876799999,,,,,1672862400000,320.6155819173,319.7953309882,321.6468317787,321.0272873194,,1672876799999,,,,,1672862400000,1275.5102040816,1233.8062924121,1312.3359580052,1254.3903662820,,1672876799999,,,,,1672862400000,4712.5353440151,4690.4315196998,4734.8484848485,4728.1323877069,,1672876799999,,,,,1672862400000,257.8000000000,259.5000000000,255.0000000000,258.9000000000,30920.0210000000,1672876799999,7951548.9018999999,20158,16054.5980000000,4130325.5702000000,1672862400000,3521.1267605634,3496.5034965035,3528.5815102329,3506.3113604488,,1672876799999,,,,,1672862400000,744.0476190476,739.6449704142,747.3841554559,745.1564828614,,1672876799999,,,,
1672876800000,966.1835748792,964.3201542912,971.8172983479,971.8172983479,,1672891199999,,,,,1672876800000,21.4270409256,21.2449543233,21.4776632302,21.2992545261,,1672891199999,,,,,1672876800000,1,1,1,1,,1672891199999,,,,,1672876800000,0.0153660000,0.0153670000,0.0152760000,0.0153210000,3414.8990000000,1672891199999,52.3084569600,5600,1726.6040000000,26.4494161900,1672876800000,,,,,,1672891199999,,,,,1672876800000,55.8971492454,55.6173526140,56.1797752809,56.0538116592,,1672891199999,,,,,1672876800000,0.2059000000,0.2062000000,0.2050000000,0.2057000000,686.4970000000,1672891199999,141.1749346000,840,364.5720000000,75.0127220000,1672876800000,44.5434298441,44.1696113074,44.8028673835,44.8028673835,,1672891199999,,,,,1672876800000,3.4305317324,3.3967391304,3.4698126301,3.4048348655,,1672891199999,,,,,1672876800000,320.9242618742,319.5909236178,321.9575016098,321.8538783392,,1672891199999,,,,,1672876800000,1254.2330364982,1254.2330364982,1288.4937508053,1273.7230925997,,1672891199999,,,,,1672876800000,4725.8979206049,4708.0979284369,4730.3689687796,4730.3689687796,,1672891199999,,,,,1672876800000,258.9000000000,259.1000000000,256.9000000000,257.9000000000,21049.3450000000,1672891199999,5431690.0954000000,17923,10739.3010000000,2771744.6000999999,1672876800000,3490.4013961606,3480.6822137139,3506.3113604488,3490.4013961606,,1672891199999,,,,,1672876800000,744.6016381236,742.3904974016,749.0636704120,745.7121551081,,1672891199999,,,,
1672891200000,971.8172983479,955.1098376313,971.8172983479,967.1179883946,,1672905599999,,,,,1672891200000,21.2947189097,21.2359311956,21.4961306965,21.4868929953,,1672905599999,,,,,1672891200000,1,1,1,1,,1672905599999,,,,,1672891200000,0.0153210000,0.0153780000,0.0152820000,0.0153080000,2870.9230000000,1672905599999,44.0227565800,5882,1214.6960000000,18.6270313900,1672891200000,,,,,,1672905599999,,,,,1672891200000,56.0538116592,55.7724484105,56.1797752809,56.1482313307,,1672905599999,,,,,1672891200000,0.2057000000,0.2072000000,0.2057000000,0.2058000000,885.4210000000,1672905599999,182.7821598000,943,590.8120000000,122.0626209000,1672891200000,44.7427293065,44.1696113074,44.8229493501,44.6030330062,,1672905599999,,,,,1672891200000,3.4059945504,3.3909799932,3.4281796366,3.4188034188,,1672905599999,,,,,1672891200000,321.5434083601,321.0272873194,322.4766204450,322.0611916264,,1672905599999,,,,,1672891200000,1273.5608762099,1248.4394506866,1281.0658467845,1270.8095056551,,1672905599999,,,,,1672891200000,4723.6655644780,4686.0356138707,4741.5836889521,4690.4315196998,,1672905599999,,,,,1672891200000,257.9000000000,259.2000000000,256.5000000000,257.5000000000,21150.2130000000,1672905599999,5455513.1623999998,16956,9771.3930000000,2521469.9328999999,1672891200000,3489.1835310537,3486.7503486750,3506.3113604488,3497.7264777894,,1672905599999,,,,,1672891200000,745.7121551081,742.9420505201,747.9431563201,747.3841554559,,1672905599999,,,,
1672905600000,967.1179883946,964.3201542912,970.8737864078,965.2509652510,,1672919999999,,,,,1672905600000,21.4638334407,21.4500214500,21.6966804079,21.6122757726,,1672919999999,,,,,1672905600000,1,1,1,1,,1672919999999,,,,,1672905600000,0.0153090000,0.0153160000,0.0152260000,0.0152750000,3753.0280000000,1672919999999,57.3105728000,6489,1759.2620000000,26.8661467100,1672905600000,,,,,,1672919999999,,,,,1672905600000,56.1167227834,56.0224089636,56.3697857948,56.1482313307,,1672919999999,,,,,1672905600000,0.2060000000,0.2061000000,0.2046000000,0.2048000000,658.7990000000,1672919999999,135.2393587000,1031,213.4970000000,43.8563315000,1672905600000,44.7027268663,44.7027268663,44.9640287770,44.8631673396,,1672919999999,,,,,1672905600000,3.4234851078,3.4153005464,3.4352456201,3.4281796366,,1672919999999,,,,,1672905600000,321.9575016098,320.5128205128,322.4766204450,321.2335367812,,1672919999999,,,,,1672905600000,1270.3252032520,1264.7021626407,1296.5123816932,1269.0355329949,,1672919999999,,,,,1672905600000,4692.6325668700,4679.4571829668,4708.0979284369,4703.6688617121,,1672919999999,,,,,1672905600000,257.6000000000,257.8000000000,255.6000000000,257.1000000000,26315.4380000000,1672919999999,6756717.8465000000,19689,11662.4900000000,2995103.6365999999,1672905600000,3512.4692658939,3496.5034965035,3534.8179568752,3497.7264777894,,1672919999999,,,,,1672905600000,746.8259895444,745.1564828614,758.7253414264,751.8796992481,,1672919999999,,,,
1672920000000,965.2509652510,959.6928982726,967.1179883946,966.1835748792,,1672934399999,,,,,1672920000000,21.5936082919,21.5842866393,21.8102508179,21.8102508179,,1672934399999,,,,,1672920000000,1,1,1,1,,1672934399999,,,,,1672920000000,0.0152750000,0.0153150000,0.0152030000,0.0152440000,4571.3970000000,1672934399999,69.7528842400,6444,2116.4450000000,32.2956570200,1672920000000,,,,,,1672934399999,,,,,1672920000000,56.1167227834,56.0224089636,56.2429696288,56.1167227834,,1672934399999,,,,,1672920000000,0.2047000000,0.2060000000,0.2046000000,0.2057000000,1021.5670000000,1672934399999,209.7822754000,1223,590.4940000000,121.2959800000,1672920000000,45.0450450450,44.9438202247,45.1671183379,44.9438202247,,1672934399999,,,,,1672920000000,3.4270047978,3.4234851078,3.4758428919,3.4566194262,,1672934399999,,,,,1672920000000,321.4400514304,321.2335367812,325.0975292588,324.0440699935,,1672934399999,,,,,1672920000000,1268.8745083111,1259.2872434202,1285.8428700013,1266.7848999240,,1672934399999,,,,,1672920000000,4697.0408642555,4694.8356807512,4773.2696897375,4764.1734159123,,1672934399999,,,,,1672920000000,257.1000000000,258.4000000000,255.2000000000,256.8000000000,38220.6880000000,1672934399999,9812234.7310000006,23982,19359.5240000000,4971733.2983999997,1672920000000,3501.4005602241,3501.4005602241,3524.8501938668,3516.1744022504,,1672934399999,,,,,1672920000000,753.0120481928,750.1875468867,756.4296520424,754.7169811321,,1672934399999,,,,
